Feature	lfc_group1g2	lfc_group1g3	lfc_group1g4	se_group1g2	se_group1g3	se_group1g4	W_group1g2	W_group1g3	W_group1g4	p_group1g2	p_group1g3	p_group1g4	q_group1g2	q_group1g3	q_group1g4	diff_group1g2	diff_group1g3	diff_group1g4	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	Description	Ontology	Definition
GO:0016301	-0.00969054535088286	-0.0168901485814941	-0.0264736485750066	0.0525068684135628	0.045886809201098	0.0593699976772275	-0.184557671094697	-0.368082873391204	-0.445909543721627	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	kinase activity	MF	Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule.
GO:0003887	0.0280176198088755	0.0142005625834163	0.00499640885076903	0.0531067561587048	0.0491247503167066	0.0585420157655868	0.527571665743382	0.289071445490624	0.0853474002462708	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	DNA-directed DNA polymerase activity	MF	Catalysis of the reaction: deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1); the synthesis of DNA from deoxyribonucleotide triphosphates in the presence of a DNA template and a 3'hydroxyl group.
GO:0006457	-0.0107525588732266	-0.00104441165511976	-0.00209719642698121	0.0511803131777596	0.0447010843931173	0.0582823088502935	-0.210091697482992	-0.0233643471808163	-0.0359834136353135	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	protein folding	BP	The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure.
GO:0004176	-0.0143339398187175	-0.0381500438743243	-0.0169610528352372	0.0552923409046398	0.0488007821165909	0.0633297224075042	-0.259239156530532	-0.781750665044246	-0.267821367131516	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ATP-dependent peptidase activity	MF	Catalysis of the reaction: ATP + H2O = ADP + phosphate, to drive the hydrolysis of peptide bonds.
GO:0006520	0.00303326010974449	0.0191791193466363	0.0138598728796341	0.0516820385116513	0.0448042812974298	0.0591300498634742	0.058690798526855	0.42806443472036	0.234396434835337	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cellular amino acid metabolic process	BP	The chemical reactions and pathways involving amino acids, carboxylic acids containing one or more amino groups, as carried out by individual cells.
GO:0009982	-0.00152162509149907	0.00977623713976671	0.0199927836980168	0.0521995706289779	0.0443005172715741	0.0575783455646769	-0.0291501457418953	0.220679977162247	0.347227477655801	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	pseudouridine synthase activity	MF	Catalysis of the reaction: RNA uridine = RNA pseudouridine. Conversion of uridine in an RNA molecule to pseudouridine by rotation of the C1'-N-1 glycosidic bond of uridine in RNA to a C1'-C5.
GO:0051287	-0.000233674280889246	0.0251610849133264	0.0152576632364892	0.049898849119783	0.0429268805584	0.056099397327049	-0.00468295932694374	0.586138209579331	0.271975528498816	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	NAD binding	MF	Interacting selectively and non-covalently with nicotinamide adenine dinucleotide, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NAD+, or the reduced form, NADH.
GO:0015986	-0.0176326170213905	-0.0292072519496364	-0.0166873155588883	0.0630385682805999	0.0551472961126543	0.0736332238068165	-0.279711571857143	-0.529622556470804	-0.22662752893543	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ATP synthesis coupled proton transport	BP	The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis.
GO:0004222	-0.0115027602946764	-0.0132300865216846	0.0124234496820349	0.0528415209355793	0.0455100621946939	0.0582453444730804	-0.217684125873284	-0.290706843358854	0.213295153362458	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	metalloendopeptidase activity	MF	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions.
GO:0016740	-0.011915056421576	-0.00145714957470608	0.00465782813502486	0.0501950365559383	0.043215783017183	0.0559351275808854	-0.237375191634687	-0.0337179954399231	0.0832719676609188	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	transferase activity	MF	Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2.
GO:0001522	-0.00135925872171538	0.0112496009031959	0.0244593976068857	0.0519095950941009	0.0440981704860107	0.0573012900382412	-0.0261851150880937	0.255103574121394	0.426855967650331	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	pseudouridine synthesis	BP	The intramolecular conversion of uridine to pseudouridine within an RNA molecule. This posttranscriptional base modification occurs in tRNA, rRNA, and snRNAs.
GO:0009451	-0.00150203002910552	0.0110057295264879	0.0242040130750065	0.0519324545495153	0.0441281604858958	0.0573337018919704	-0.0289227621173462	0.249403768598185	0.422160304956625	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	RNA modification	BP	The covalent alteration of one or more nucleotides within an RNA molecule to produce an RNA molecule with a sequence that differs from that coded genetically.
GO:0003678	0.00981375573266396	-0.000307438389310291	-0.0310208072101414	0.0541064932878213	0.0455910955471993	0.0593782389260091	0.181378521066951	-0.00674338674296624	-0.522427201803615	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	DNA helicase activity	MF	Catalysis of the reaction: NTP + H2O = NDP + phosphate, to drive the unwinding of a DNA helix.
GO:0003746	-0.00101004239134831	0.0160975391677525	0.0205182603079946	0.0531961762914904	0.0480605776984239	0.0631186980160612	-0.0189871239205942	0.334942689802092	0.325074200718993	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	translation elongation factor activity	MF	Functions in chain elongation during polypeptide synthesis at the ribosome.
GO:0140359	-0.00591645415447046	-0.0448719770077535	-0.0902272932525975	0.0594632363463162	0.0516364990165462	0.0674587216635271	-0.0994976815592881	-0.868997276391162	-1.33751857473132	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	none	none	none
GO:0006396	0.0202501056222665	0.0215568288696759	0.00326823152902999	0.0528343078708468	0.0447231147764721	0.0580193519892331	0.383275686543822	0.482006429503351	0.0563300246723971	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	RNA processing	BP	Any process involved in the conversion of one or more primary RNA transcripts into one or more mature RNA molecules.
GO:0006313	-0.0259091866129956	-0.0199584233432142	0.0229414677777982	0.0639372977252007	0.0574816460530776	0.0718419365506141	-0.405228052088657	-0.347213845003411	0.319332535832125	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	transposition, DNA-mediated	BP	Any process involved in a type of transpositional recombination which occurs via a DNA intermediate.
GO:0004803	-0.0253327937525583	-0.0197417747932188	0.0226733293922497	0.0639490770909368	0.0575228538821832	0.0718494288275981	-0.39614009935647	-0.343198806402293	0.31556728789945	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	transposase activity	MF	Catalysis of the transposition of transposable elements or transposons. Transposases are involved in recombination required for transposition and are site-specific for the transposon/transposable element.
GO:0004252	0.0102935589774131	-0.0224074866059661	-0.0368205353663624	0.0542963007224689	0.0470040803046389	0.0603352183742725	0.189581220828059	-0.476713648277778	-0.610266049555943	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	serine-type endopeptidase activity	MF	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine).
GO:0016616	0.00257199108223988	0.00905531586231622	-0.00380945114568398	0.0515756678665696	0.0444376054492735	0.0579965266034527	0.0498683039625162	0.203775963415785	-0.0656841257361988	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	MF	Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group acts as a hydrogen or electron donor and reduces NAD+ or NADP.
GO:0050660	-0.00855382899023951	-0.0178766586069757	-0.0137693296253793	0.0498049278958004	0.0428673116659612	0.0558381461150836	-0.171746639371418	-0.417023086175257	-0.246593602821276	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	flavin adenine dinucleotide binding	MF	Interacting selectively and non-covalently with FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2.
GO:0008033	-0.000597158552697853	-0.0116251044888397	0.00968699186744815	0.0519583744864693	0.0442152991457376	0.0583862008673784	-0.0114930183748023	-0.262920407945727	0.165912351266898	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	tRNA processing	BP	The process in which a pre-tRNA molecule is converted to a mature tRNA, ready for addition of an aminoacyl group.
GO:0016868	-0.0103111387872679	-0.0048762893112739	0.00411486189052017	0.0519794052136878	0.0453558965223575	0.0599754672121204	-0.198369695553051	-0.107511694953934	0.0686090843772302	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	intramolecular transferase activity, phosphotransferases	MF	Catalysis of the transfer of a phosphate group from one position to another within a single molecule.
GO:0006807	-0.0128370804939634	-0.00852267812706312	-0.0365960819828419	0.0544632196201178	0.0480301800406654	0.0624753221888829	-0.235701829298788	-0.17744422610632	-0.585768599515186	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	nitrogen compound metabolic process	BP	The chemical reactions and pathways involving organic or inorganic compounds that contain nitrogen.
GO:0008408	0.00916783892866864	-0.00680531910220988	-0.0146731482086859	0.0532727818763208	0.0474824472500697	0.0603767803505267	0.17209236322505	-0.143322838150468	-0.243026344291608	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	3'-5' exonuclease activity	MF	Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' end.
GO:0006814	-0.0225890959961415	-0.028784472438015	-0.0242401352957985	0.0607463763681846	0.0534338105344503	0.0666144640590883	-0.371859151881401	-0.538693987011405	-0.363886967165225	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	sodium ion transport	BP	The directed movement of sodium ions (Na+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0030246	-0.0224734154234527	-0.00515640154534849	-0.0409325968432688	0.0622322804228444	0.055122449702025	0.0693733640229485	-0.36112151556643	-0.0935444918217968	-0.590033327917159	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	carbohydrate binding	MF	Interacting selectively and non-covalently with any carbohydrate, which includes monosaccharides, oligosaccharides and polysaccharides as well as substances derived from monosaccharides by reduction of the carbonyl group (alditols), by oxidation of one or more hydroxy groups to afford the corresponding aldehydes, ketones, or carboxylic acids, or by replacement of one or more hydroxy group(s) by a hydrogen atom. Cyclitols are generally not regarded as carbohydrates.
GO:0006164	0.00136554654874559	0.0372183037319518	0.0359783660179616	0.0517238522987476	0.0450783289705117	0.058719573876448	0.0264007123997347	0.825636277606884	0.612715039343845	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	purine nucleotide biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of a purine nucleotide, a compound consisting of nucleoside (a purine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar.
GO:0016743	0.00122876544496511	-0.0141546330800615	-0.0349222461723861	0.0578509769612845	0.049557917427238	0.0674415801971453	0.0212401848595822	-0.285617996374518	-0.517814767541053	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	carboxyl- or carbamoyltransferase activity	MF	Catalysis of the transfer of a carboxyl- or carbamoyl group from one compound (donor) to another (acceptor).
GO:0008658	-0.00712434298385938	-0.0336931747922072	-0.0401560861663201	0.0564241350993806	0.0492506734404463	0.0642392573987539	-0.126264106154417	-0.684116021945341	-0.625101967120482	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	penicillin binding	MF	Interacting selectively and non-covalently with penicillin, any antibiotic that contains the condensed beta-lactamthiazolidine ring system.
GO:0006094	-0.0207937108505115	-0.00777404635557047	-0.0121896493931235	0.0523225208622756	0.0467415530601636	0.0587093050769796	-0.397414163305417	-0.166319812813324	-0.207627213048092	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	gluconeogenesis	BP	The formation of glucose from noncarbohydrate precursors, such as pyruvate, amino acids and glycerol.
GO:0009236	-0.0365775507972398	-0.0691992372418648	-0.0672421549081848	0.0659199758802367	0.0604420989097223	0.0786196250840708	-0.554878097402429	-1.14488474904259	-0.855284604019421	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cobalamin biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of cobalamin (vitamin B12), a water-soluble vitamin characterized by possession of a corrin nucleus containing a cobalt atom.
GO:0051082	-0.0150722632383605	-0.00979602271422855	0.0104231331178571	0.0500959111014624	0.0438031778483885	0.0571858681200139	-0.300868132886807	-0.22363726093423	0.182267638151134	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	unfolded protein binding	MF	Interacting selectively and non-covalently with an unfolded protein.
GO:0016829	-0.0323619783773085	-0.0109930685835283	-0.000745092313268331	0.0506184379810666	0.0438887347301179	0.0572097713171218	-0.639331825873672	-0.250475860175219	-0.0130238645621948	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	lyase activity	MF	Catalysis of the cleavage of C-C, C-O, C-N and other bonds by other means than by hydrolysis or oxidation, or conversely adding a group to a double bond. They differ from other enzymes in that two substrates are involved in one reaction direction, but only one in the other direction. When acting on the single substrate, a molecule is eliminated and this generates either a new double bond or a new ring.
GO:0006812	-0.000569770610304741	-0.0127372881600032	-0.00685383091423419	0.0524618806703086	0.0452418613559893	0.06062207571964	-0.0108606592639217	-0.281537668394737	-0.113058334490743	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cation transport	BP	The directed movement of cations, atoms or small molecules with a net positive charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0009435	-0.00477999385865242	0.000406928574132171	-0.0088819623608544	0.054487892072434	0.0473334650232769	0.0622281600995853	-0.0877257988306483	0.00859705863350715	-0.142732202697949	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	NAD biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of nicotinamide adenine dinucleotide, a coenzyme present in most living cells and derived from the B vitamin nicotinic acid; biosynthesis may be of either the oxidized form, NAD, or the reduced form, NADH.
