"t1","t2","r1","r2","n1","n2","p","BH_p","Description","Ontology"
"s__Mitsuokella_jalaludinii","GO:0045892",-0.424441136708135,-0.222356590777643,130,77,0.120975638454413,0.390318289394916,"negative regulation of transcription, DNA-templated","BP"
"s__Pseudoflavonifractor_phocaeensis","GO:0045892",-0.331870125158716,-0.221378366904099,149,86,0.382684346363642,0.646080766249995,"negative regulation of transcription, DNA-templated","BP"
"s__Megasphaera_elsdenii","GO:0045892",-0.503658040915865,-0.194550166604961,121,74,0.0176600483419925,0.198225700767938,"negative regulation of transcription, DNA-templated","BP"
"s__Ruminococcus_sp._210702_SL_1_03","GO:0045892",-0.289829751105948,-0.182611981025146,139,83,0.419447161806911,0.674137597697777,"negative regulation of transcription, DNA-templated","BP"
"s__Oscillibacter_sp._MCC667","GO:0045892",-0.285170117384882,-0.277858119992183,148,85,0.950224803218106,0.982287829529179,"negative regulation of transcription, DNA-templated","BP"
"s__Dorea_phocaeensis","GO:0045892",0.334955307558047,0.294004434171423,147,86,0.738335862624688,0.883384832277509,"negative regulation of transcription, DNA-templated","BP"
"s__Prevotella_sp._Marseille_P4119","GO:0045892",-0.381704106704107,-0.584036340038936,111,68,0.0927617830932466,0.35174476027468,"negative regulation of transcription, DNA-templated","BP"
"s__Prevotella_pectinovora","GO:0045892",-0.345332357442278,-0.393368909106815,113,70,0.725873226271378,0.877128762672047,"negative regulation of transcription, DNA-templated","BP"
"s__Yeguia_hominis","GO:0045892",-0.292819064328613,-0.271248643803953,146,86,0.861800398208844,0.94345576508784,"negative regulation of transcription, DNA-templated","BP"
"s__Faecalibacillus_sp._MSK20_93","GO:0045892",0.266136194576562,0.496245473603964,110,54,0.115049580703434,0.382768730885201,"negative regulation of transcription, DNA-templated","BP"
"s__Dysosmobacter_sp._BX15","GO:0045892",-0.317501662923081,-0.188293922220051,146,85,0.317998614459393,0.591510607403886,"negative regulation of transcription, DNA-templated","BP"
"s__Intestinimonas_butyriciproducens","GO:0045892",-0.329943769272628,-0.174244068116421,149,86,0.225446492537338,0.505688638482617,"negative regulation of transcription, DNA-templated","BP"
"s__Collinsella_tanakaei","GO:0045892",-0.350503956137759,-0.222051970950002,143,83,0.316718570989555,0.590400150679206,"negative regulation of transcription, DNA-templated","BP"
"s__Intestinimonas_sp._MSJ_38","GO:0045892",-0.334619075323576,-0.206075758290485,147,86,0.313102271340778,0.587126262123707,"negative regulation of transcription, DNA-templated","BP"
"s__Dysosmobacter_welbionis","GO:0045892",-0.317977483860809,-0.233896932266883,145,84,0.511590232633082,0.743555794087532,"negative regulation of transcription, DNA-templated","BP"
"s__Oribacterium_sp._oral_taxon_102","GO:0045892",-0.303785416461473,-0.190341196719652,143,84,0.385800516273006,0.648653292025907,"negative regulation of transcription, DNA-templated","BP"
"s__Faecalibacterium_prausnitzii","GO:0008685",0.359771449301651,0.446898438605595,149,86,0.454657566462988,0.701667189118394,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Prevotella_copri","GO:0008685",0.311117565574869,0.36700810209479,139,83,0.659567134489329,0.839544192229198,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Gemmiger_formicilis","GO:0008685",0.337562125884274,0.313212887400349,149,86,0.838960329640285,0.933216788039778,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Roseburia_faecis","GO:0008685",0.296132777072374,-0.0728053210057078,149,86,0.00612788291410636,0.144666099221811,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Ruminococcus_gnavus","GO:0008685",-0.274837656448395,0.0242558611255248,149,86,0.0263697735092561,0.223334947232576,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Prevotella_hominis","GO:0008685",0.323991184610654,0.438002443887067,112,72,0.390764443104736,0.652822740715497,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Anthropogastromicrobium_aceti","GO:0008685",0.372181522708848,0.210358979197132,148,86,0.197499801260751,0.477704796025922,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Phascolarctobacterium_succinatutens","GO:0008685",0.115458609944452,0.393125419181757,121,71,0.0509427844002149,0.278932941203722,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Lachnoclostridium_sp._210928_DFI_6_3","GO:0008685",0.308885941644562,0.258721296335166,144,83,0.693979731815674,0.859864048779985,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Megasphaera_elsdenii","GO:0008685",0.300426771440184,0.26462791558682,121,74,0.792708005934195,0.911340279479004,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Faecalibacterium_sp._CLA_AA_H233","GO:0008685",0.0674260838019227,0.487473128786398,149,85,0.000803208254881166,0.0899977292387695,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Faecalibacterium_sp._I3389","GO:0008685",0.0417047646194338,0.416435411373852,148,85,0.00385357016602476,0.125936866421858,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Faecalibacterium_sp._AF27_11BH","GO:0008685",0.234203194740343,0.419256859370254,146,84,0.137676138390039,0.410863152844869,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Prevotella_pectinovora","GO:0008685",0.377719741832457,0.438194383693465,113,70,0.646347737498162,0.830927624316517,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Mediterraneibacter_glycyrrhizinilyticus","GO:0008685",-0.293419191003084,-0.0453134581819897,149,86,0.062328348101292,0.301558547769167,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Blautia_ammoniilytica","GO:0008685",-0.126324790754321,-0.351969432520402,148,86,0.0824315831810297,0.335832562674708,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Oribacterium_sp._oral_taxon_102","GO:0008685",0.31845677796382,0.247909284195606,143,84,0.580668731898342,0.788707648631086,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Allisonella_histaminiformans","GO:0008685",0.430837045142795,0.418402961396087,92,61,0.923102703105655,0.969768909665068,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity","MF"
"s__Blautia_wexlerae","GO:0008312",-0.376161799383276,-0.246096513986509,149,86,0.293173054861717,0.568928789165669,"7S RNA binding","MF"
"s__Fusicatenibacter_saccharivorans","GO:0008312",-0.214068565209505,-0.370989197603661,149,86,0.214387865638797,0.495314806799893,"7S RNA binding","MF"
"s__Ruminococcus_bromii","GO:0008312",0.0875518718279984,0.37929147601302,148,86,0.0245264999107013,0.218103642431078,"7S RNA binding","MF"
"s__Blautia_obeum","GO:0008312",-0.315196807545801,-0.190414642200104,149,86,0.331145320840264,0.603443919229641,"7S RNA binding","MF"
"s__Bifidobacterium_adolescentis","GO:0008312",0.420560747663551,0.092567851280681,106,68,0.0253412406706682,0.220333876852618,"7S RNA binding","MF"
"s__Methanobrevibacter_smithii","GO:0008312",0.462732069572015,0.384271284271284,85,55,0.586100821096858,0.792868200583216,"7S RNA binding","MF"
"s__Bifidobacterium_longum","GO:0008312",0.315121319093793,0.279627219680114,139,83,0.779179207769356,0.904824864778174,"7S RNA binding","MF"
"s__Mogibacterium_kristiansenii","GO:0008312",0.304979530782554,0.277007188417536,145,84,0.822852626809992,0.925649546133216,"7S RNA binding","MF"
"s__Roseburia_inulinivorans","GO:0008312",-0.143297660076184,-0.419048068305109,148,86,0.0291427168094044,0.230229144691874,"7S RNA binding","MF"
"s__Ruminococcus_torques","GO:0008312",-0.293560674768728,-0.104278503703005,149,86,0.150967920593501,0.425929412758321,"7S RNA binding","MF"
"s__Paratractidigestivibacter_faecalis","GO:0008312",0.389439847942755,0.0704991211320325,129,78,0.0199339433694944,0.205218421114989,"7S RNA binding","MF"
"s__Blautia_faecis","GO:0008312",-0.300152367132233,-0.208038115005425,149,86,0.472421986256693,0.714538924733837,"7S RNA binding","MF"
"s__Blautia_glucerasea","GO:0008312",-0.335167785234899,-0.153224208689089,149,86,0.158245420303964,0.433940613099038,"7S RNA binding","MF"
"s__Blautia_luti","GO:0008312",-0.314043170687466,-0.0331996792301524,149,86,0.0343049812354737,0.243637100576515,"7S RNA binding","MF"
"s__Ruminococcus_gnavus","GO:0008312",-0.333847270088881,-0.284834190291995,149,86,0.690351915893854,0.857829131845143,"7S RNA binding","MF"
"s__Oscillibacter_sp._ER4","GO:0008312",0.304751220280271,0.089391009009859,145,86,0.104065319886661,0.368164373760295,"7S RNA binding","MF"
"s__Blautia_sp._BIOML_A1","GO:0008312",-0.351901516393048,-0.181697249870277,146,86,0.183031909353571,0.462322473501548,"7S RNA binding","MF"
"s__Vescimonas_coprocola","GO:0008312",0.323495115441424,0.0611255247889051,148,86,0.046831695712003,0.271863226070561,"7S RNA binding","MF"
"s__Parolsenella_catena","GO:0008312",0.306726659167604,0.164287813274002,126,83,0.293400318485774,0.56916130439701,"7S RNA binding","MF"
"s__Ruminococcus_bicirculans","GO:0008312",0.312797981095437,0.158043940467753,147,84,0.237268162937438,0.51729010278691,"7S RNA binding","MF"
"s__Ruminococcus_flavefaciens","GO:0008312",0.280942810297018,0.134638426340865,147,86,0.266683343370407,0.545597011780041,"7S RNA binding","MF"
"s__Oscillibacter_valericigenes","GO:0008312",0.332940322873209,0.158450870324072,149,86,0.175714185866176,0.455091427592965,"7S RNA binding","MF"
"s__Olsenella_uli","GO:0008312",0.38430583501006,0.27188417535689,141,84,0.366239490710325,0.632901294719384,"7S RNA binding","MF"
"s__Vescimonas_fastidiosa","GO:0008312",0.397508238887549,0.134940327373933,144,86,0.0398687359152176,0.257075551667685,"7S RNA binding","MF"
"s__Oscillibacter_sp._MSJ_31","GO:0008312",0.412175384778124,0.141332812194645,147,85,0.0327580109858743,0.239940812239326,"7S RNA binding","MF"
"s__Pseudoflavonifractor_sp._MSJ_30","GO:0008312",0.270814438599674,0.263418085758762,148,86,0.950219185642651,0.982287829529179,"7S RNA binding","MF"
"s__Klebsiella_pneumoniae","GO:0008312",0.267008888082714,0.253566542896228,149,85,0.913290770463542,0.965907713386479,"7S RNA binding","MF"
"s__Ruminococcus_sp._Marseille_P6503","GO:0008312",0.291151147631562,0.148081401235193,138,84,0.284328251832374,0.561049819476539,"7S RNA binding","MF"
"s__Ruminococcus_sp._M6_2020","GO:0008312",0.29083391020112,0.235473371385443,148,86,0.663439957146704,0.842124058353032,"7S RNA binding","MF"
"s__Pseudoflavonifractor_phocaeensis","GO:0008312",0.300703791039362,0.36321524600217,149,86,0.614839147759935,0.811612434558598,"7S RNA binding","MF"
"s__Megasphaera_elsdenii","GO:0008312",0.330646253895136,0.167567567567568,121,74,0.246231877390943,0.525948468996586,"7S RNA binding","MF"
"s__Ruminococcus_sp._210702_SL_1_03","GO:0008312",0.296983779436078,0.235212627513538,139,83,0.635097834438211,0.824020046891633,"7S RNA binding","MF"
"s__Streptococcus_salivarius","GO:0008312",-0.315320508368637,-0.355414746543779,120,63,0.783425969263527,0.906656230717131,"7S RNA binding","MF"
"s__Butyricicoccus_sp._BIOML_A1","GO:0008312",-0.275838450637695,-0.245455690357248,145,83,0.81260895612979,0.920335917579751,"7S RNA binding","MF"
"s__Yeguia_hominis","GO:0008312",0.386729391803958,0.275739421670834,146,86,0.364348695058834,0.631096648850884,"7S RNA binding","MF"
"s__Dysosmobacter_sp._BX15","GO:0008312",0.335393751265268,0.079187023646668,146,85,0.0522711324292124,0.281736200791684,"7S RNA binding","MF"
"s__Intestinimonas_butyriciproducens","GO:0008312",0.335004534736078,0.177489504221897,149,86,0.218991640364003,0.500514746342393,"7S RNA binding","MF"
"s__Ruminococcus_champanellensis","GO:0008312",0.209507304203139,0.402004657284601,142,84,0.129902422959843,0.401292939048057,"7S RNA binding","MF"
"s__Collinsella_aerofaciens","GO:0004611",-0.317591148195175,-0.311156186612576,149,86,0.954183494725866,0.984239505510698,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Blautia_wexlerae","GO:0004611",-0.544941048430981,-0.584659653757253,149,86,0.679693150920667,0.852012952420834,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Dorea_longicatena","GO:0004611",-0.337402503174315,-0.40106608802302,149,86,0.597712715504668,0.80080181828849,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Fusicatenibacter_saccharivorans","GO:0004611",-0.269363323054598,-0.0419548091891127,149,86,0.0893520059862496,0.347149605616327,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Holdemanella_biformis","GO:0004611",-0.255818344025439,-0.592507846512099,148,84,0.00263378773004071,0.113592723129717,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Ruminococcus_bromii","GO:0004611",0.284703687388251,0.270909005141752,148,86,0.909912035507251,0.964522397836921,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Blautia_obeum","GO:0004611",-0.450143297660076,-0.502278409358932,149,86,0.63096819794213,0.821253735270752,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Holdemanella_porci","GO:0004611",-0.307489457497791,-0.503756201275691,138,84,0.0950137680875277,0.355468822956187,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Blautia_massiliensis","GO:0004611",-0.338354242476965,-0.352478890513703,148,86,0.912549132589772,0.965710787899101,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Coprococcus_comes","GO:0004611",-0.338922546707782,-0.433539317892353,149,86,0.423742465299999,0.677520694211508,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Anaerobutyricum_hallii","GO:0004611",-0.327204788681299,-0.360347186188028,149,86,0.790186821395488,0.910200699080854,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Anaerostipes_hadrus","GO:0004611",-0.263635044440414,-0.356346997499882,149,86,0.460393882680078,0.705794424704107,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Dorea_formicigenerans","GO:0004611",-0.344175584980954,-0.366215387518279,149,86,0.860077468566145,0.942457721517262,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Methanobrevibacter_smithii","GO:0004611",0.488098495212038,0.309018759018759,85,55,0.22724166324826,0.507510445219094,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Oliverpabstia_intestinalis","GO:0004611",-0.208079604052758,-0.352413523548954,148,85,0.259977632974231,0.539245537840766,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Cyclospora_cayetanensis","GO:0004611",0.562495918737529,0.478598047077692,149,86,0.397838817775381,0.658243325509783,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Eubacterium_coprostanoligenes","GO:0004611",0.301724831315072,0.0321355106838504,139,83,0.048192612027542,0.274133017345558,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Ruminococcus_torques","GO:0004611",-0.393317612914928,-0.375687532430775,149,86,0.875311010823911,0.949128815816632,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Bifidobacterium_catenulatum","GO:0004611",-0.173181940258423,-0.453535943892461,93,59,0.0674592312378014,0.3113859018734,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Blautia_glucerasea","GO:0004611",-0.25295483402866,-0.393367611679796,149,86,0.257214354998864,0.536357159861908,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Blautia_luti","GO:0004611",-0.27311808452748,-0.458238596160196,149,86,0.121140252918347,0.390571295790265,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Ruminococcus_gnavus","GO:0004611",-0.381030292037003,-0.335572432661918,149,86,0.700608741764279,0.863724216898536,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Oscillibacter_sp._ER4","GO:0004611",0.490261376161234,0.599584886079532,145,86,0.264192646739181,0.543288342928543,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Vescimonas_coprocola","GO:0004611",0.525810977392952,0.670682579366951,148,86,0.10136989339554,0.364095314226354,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Ruminococcus_bicirculans","GO:0004611",0.298355106574285,0.405366001822416,147,84,0.383958411832348,0.647133691911579,"phosphoenolpyruvate carboxykinase activity","MF"
"s__Ruminococcus_flavefaciens","GO:0004611",0.45987124949943,0.677079107505071,147,86,0.0186702753742432,0.200704942012998,"phosphoenolpyruvate carboxykinase activity","MF"
