"","s__Streptococcus_mitis","s__Streptococcus_salivarius","s__Streptococcus_parasanguinis","s__Streptococcus_oralis","s__Rothia_mucilaginosa","s__Neisseria_mucosa","s__Haemophilus_parainfluenzae","s__Neisseria_sicca","s__Streptococcus_infantis","s__Schaalia_odontolytica","s__Prevotella_melaninogenica","s__Actinomyces_sp._ICM47","s__Gemella_haemolysans","s__Streptococcus_sanguinis","s__Actinomyces_graevenitzii","s__Streptococcus_pseudopneumoniae","s__Streptococcus_sp._263_SSPC","s__Veillonella_atypica","s__Haemophilus_parahaemolyticus","s__Prevotella_histicola","s__Streptococcus_cristatus","s__Streptococcus_pneumoniae","s__Neisseria_subflava","s__Streptococcus_australis","s__Veillonella_dispar","s__Gemella_sanguinis","s__Haemophilus_haemolyticus","s__Streptococcus_sp._oral_taxon_431","s__Streptococcus_rubneri","s__Streptococcus_vestibularis","s__Streptococcus_sp._M334","s__Prevotella_pallens","s__Lancefieldella_parvula","s__Prevotella_jejuni","s__Streptococcus_gordonii","s__Granulicatella_adiacens","s__Actinomyces_bouchesdurhonensis","s__Veillonella_parvula","s__Veillonella_rogosae","s__Actinomyces_oris","s__Haemophilus_sputorum","s__Rothia_sp._HMSC065C12","s__Streptococcus_sp._HSISS2","s__Rothia_dentocariosa","s__Streptococcus_timonensis","s__Lautropia_mirabilis","s__Streptococcus_sp._HMSC067H01","s__Streptococcus_sp._Marseille_Q3533","s__Rothia_sp._HMSC072B04","s__Veillonella_tobetsuensis","s__Alloprevotella_tannerae","s__Neisseria_sp._HMSC071A01","s__Megasphaera_micronuciformis","s__Neisseria_meningitidis","s__Alloprevotella_sp._oral_taxon_473","s__Prevotella_salivae","s__Streptococcus_sp._UMB0029","s__Solobacterium_moorei","s__Peptostreptococcus_stomatis","s__Veillonella_nakazawae","s__Streptococcus_sp._F0442","s__Streptococcus_sp._HPH0090","s__Prevotella_intermedia","s__Rothia_aeria","s__Streptococcus_sp._HMSC034E03","s__Streptococcus_anginosus","s__Veillonella_sp._oral_taxon_158","s__Streptococcus_sp._XMC","s__Rothia_sp._HMSC062F03","s__Actinomyces_sp._ICM58","s__Leptotrichia_wadei","s__Mogibacterium_diversum","s__Actinomyces_sp._oral_taxon_172","s__Porphyromonas_somerae","s__Porphyromonas_sp._oral_taxon_279","s__Porphyromonas_bobii","s__Neisseria_flavescens","s__Rothia_sp._HMSC072E10","s__Candidatus_Nanosynbacter_sp._HMT_352","s__Parvimonas_micra","s__Prevotella_vespertina","s__Porphyromonas_sp._KLE_1280","s__Prevotella_nanceiensis","s__Fusobacterium_pseudoperiodonticum","s__Streptococcus_sp._HMSC074B11","s__Abiotrophia_sp._HMSC24B09","s__Streptococcus_sp._SK140","s__Prevotella_sp._oral_taxon_306","s__Neisseria_sp._oral_taxon_014","s__Streptococcus_sp._HMSC061D10","s__Veillonella_sp._S13053_19","s__Haemophilus_influenzae","s__Streptococcus_sp._HMSC056C01","s__Lachnoanaerobaculum_saburreum","s__Leptotrichia_sp._oral_taxon_218","s__Alloprevotella_rava","s__Haemophilus_paraphrohaemolyticus","s__Streptococcus_sp._1001283B150225_161107_H12","s__Actinomyces_naeslundii","s__Schaalia_sp._ORNL0103","s__Streptococcus_sp._Marseille_Q6470","s__Streptococcus_sp._343_SSPC","s__Porphyromonas_pasteri","s__Porphyromonas_endodontalis","s__Campylobacter_concisus","s__Leptotrichia_sp._oral_taxon_417","s__Oribacterium_sinus","s__Streptococcus_sp._Marseille_Q0941","s__Streptococcus_sp._HMSC062D07","s__Aggregatibacter_segnis","s__Streptococcus_sp._A12","s__Fusobacterium_periodonticum","s__Streptococcus_sp._Marseille_Q4154","s__Gemella_morbillorum","s__Fusobacterium_nucleatum","s__Streptococcus_intermedius","s__Granulicatella_sp._HMSC30F09","s__Veillonella_sp._CLA_AA_H247","s__Haemophilus_sp._Marseille_Q0026","s__Leptotrichia_sp._oral_taxon_215","s__Leptotrichia_sp._oral_taxon_221","s__Streptococcus_sp._oral_taxon_061","s__Aggregatibacter_sp._2125159857","s__Abiotrophia_defectiva","s__Aggregatibacter_sp._oral_taxon_458","s__Candidatus_Nanosynbacter_sp._TM7_057","s__Lachnoanaerobaculum_orale","s__Actinomyces_sp._S6_Spd3","s__Candidatus_Nanosynbacter_sp._TM7_008","s__Candidatus_Nanosynbacter_sp._TM7_076","s__Actinomyces_sp._oral_taxon_181","s__Actinomyces_sp._ph3","s__Candidatus_Nanosynbacter_sp._TM7_087","s__Lachnoanaerobaculum_sp._ICM7","s__Candidatus_Nanosynbacter_sp._TM7_075","s__Candidatus_Nanosynbacter_sp._TM7_053","HMDB0302405","HMDB0013751","HMDB0011749","HMDB0031604","HMDB0245980","HMDB0246022","HMDB0253411","HMDB0000162","HMDB0243969","HMDB0000883","HMDB0031502","HMDB0033910","HMDB0000262","HMDB0040582","HMDB0000267","HMDB0034244","HMDB0000064","HMDB0061918","HMDB0000562","HMDB0000034","HMDB0038998","HMDB0060503","HMDB0004827","HMDB0246595","HMDB0001161","HMDB0000070","HMDB0032538","HMDB0000132","HMDB0247055","HMDB0252816","HMDB0000177","HMDB0000062","HMDB0001934","HMDB0000205","HMDB0255997","HMDB0302856","HMDB0000239","HMDB0000341","HMDB0247230","HMDB0001046","HMDB0002825","HMDB0001713","HMDB0253018","HMDB0001847","HMDB0030372","HMDB0000904","HMDB0038835","HMDB0060335","HMDB0000201","HMDB0243539","HMDB0034276","HMDB0255976","HMDB0303254","HMDB0012204","HMDB0244166","HMDB0032215","HMDB0011175","HMDB0029051","HMDB0029388","HMDB0038982","HMDB0029042","HMDB0000273","HMDB0246097","HMDB0250631","HMDB0240712","HMDB0000826","HMDB0013988","HMDB0014680","HMDB0029134","HMDB0037543","HMDB0000050","HMDB0028893","HMDB0245878","HMDB0029113","HMDB0028991","HMDB0035473","HMDB0038685","HMDB0029377","HMDB0258433","HMDB0006344","HMDB0256432","HMDB0014583","HMDB0059871","HMDB0000252","HMDB0000706","HMDB0029619","HMDB0001043","HMDB0014341","HMDB0013622","HMDB0000795","HMDB0004610","HMDB0013078","HMDB0252828","HMDB0002183","HMDB0031008","HMDB0029106","HMDB0000594","HMDB0033009","HMDB0031923","HMDB0254033","HMDB0304808","HMDB0072839","HMDB0259275","HMDB0038918","HMDB0254257","HMDB0072871","HMDB0303759","HMDB0011152","HMDB0247415","HMDB0011504","HMDB0011503","HMDB0011507","HMDB0011477","HMDB0011505","HMDB0011475","HMDB0029015","HMDB0253396","HMDB0010382","HMDB0253033","HMDB0015680"
"HMDB0011175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196152606684915,NA,NA,NA,NA,NA,NA,0.0393379940883276,NA,0.0111971986677886,NA,NA,NA,NA,NA,0.457669731839834,NA,NA,NA,0.0251542474942467,NA,NA,0.180234006803158,NA,NA,NA,0.150770479228839,NA,NA,NA,NA,NA,NA,0.867334976840524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751217498885431,NA,NA,NA,0.0249814811055053,0.248076111741125,NA,0.0213520389438555,0.0785693233345238,0.0303855541241094,NA,NA,NA,NA,0.0123327260785571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251553735371174,NA,NA,NA,NA,NA,NA,NA,NA,0.170527903888097,NA,NA,NA,NA,NA,NA,0.0259154521850513,NA,NA,NA,NA,0.250267037063859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0029051",NA,NA,NA,NA,NA,NA,NA,NA,0.0181756186521667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0468326627131802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0746471267144776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00565749088918447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00275515216288751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0761379377024571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20880127771277,NA,NA,NA,NA,NA,NA,0.686730306615885,NA,NA,NA,NA,0.692284331648647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751217498885431,NA,NA,NA,0.0406857157228926,0.0648029488258806,0.474749429697476,NA,NA,NA,NA,NA,0.138704128080388,NA,NA,NA,NA,NA,0.0111158272375164,NA,NA,NA,0.0124576928960423,NA,NA,NA,NA,NA,NA,NA,0.0563271546506137,0.8068762136275,NA,NA,NA,NA,NA,NA,NA,NA,0.550672402701412,NA,NA,NA,0.0365767549374741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0029388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103909446530672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0181366687884907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219934428644601,0.00269016366531456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224008153276616,NA,0.0040743801180582,NA,NA,NA,NA,NA,NA,NA,0.147737086444369,NA,NA,NA,NA,0.52028859433305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0038982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953630377095815,NA,NA,NA,NA,NA,NA,0.899068710321826,NA,NA,NA,NA,NA,0.51391457948047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351093710290038,0.418709223180263,NA,NA,NA,NA,NA,NA,NA,0.217024176083679,NA,NA,0.762703067532119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477545274327232,NA,NA,NA,0.946935141763575,NA,NA,0.788229005242754,NA,NA,NA,NA,NA,0.171325722585962,NA,0.117283792227719,NA,0.944114886472234,NA,NA,NA,NA,NA,NA,NA,0.657348475766418,NA,NA,0.895547102086523,0.653667780124891,NA,NA,NA,0.620699231854901,NA,NA,0.384634278723578,NA,NA,NA,0.829566906317289,0.72194508883608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0029042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145741476766215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396707063820344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803875035984451,NA,NA,NA,NA,0.4936733289606,NA,0.0108500362218584,NA,NA,NA,NA,NA,0.756480075148886,0.88714593114677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0406857157228926,NA,NA,NA,NA,0.24544330324671,NA,NA,NA,NA,NA,0.0624448281389586,NA,NA,NA,NA,NA,0.143739065132794,NA,NA,NA,0.512615682474151,NA,NA,NA,NA,NA,NA,0.0884322912790021,0.441171487028939,NA,NA,NA,NA,NA,0.0993139231927182,0.961926265449938,NA,NA,NA,NA,NA,NA,0.0689791300840391,NA,NA,NA,NA,NA,0.787065322201385,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950545894759362,NA,NA,NA
"HMDB0000273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.711873068749163,NA,NA,NA,NA,NA,NA,NA,NA,0.0089528378208051,NA,NA,NA,NA,0.832720047472768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225675434082385,NA,NA,NA,NA,NA,0.0136766740758091,NA,0.0377541698675616,0.275172936737598,NA,NA,NA,0.0903759904610643,NA,0.442034606382944,NA,NA,NA,NA,0.365630407612409,0.734687912436495,NA,NA,NA,NA,NA,0.0249814811055053,0.0648029488258806,0.224008153276616,NA,NA,NA,0.000521741109616419,0.0847621835947869,NA,NA,0.020123114194466,NA,NA,NA,NA,0.0114571498496038,NA,NA,NA,NA,NA,NA,NA,0.592968004747559,0.226164748761054,0.435514215007615,NA,0.0194615164304715,0.391305542893916,NA,0.389905072222595,0.15156505847302,NA,NA,NA,0.00687755765522165,NA,0.0213222004185125,NA,NA,0.0217167810849918,NA,NA,NA,NA,NA,NA,0.0860729358916175,NA,NA,NA,NA,0.0542099473372475,NA,NA,NA,NA,NA,NA,NA,NA,0.428079182960806,NA,NA
"HMDB0246097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00978872239072639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026421696454217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521239694547509,0.0467886618294779,NA,0.0119915327347664,NA,NA,NA,NA,NA,NA,0.348769056874735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000259836823586547,NA,NA,NA,NA,0.294357620979476,NA,NA,NA,NA,NA,NA,NA,0.286428666911481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248076111741125,0.474749429697476,NA,NA,0.24544330324671,0.000521741109616419,NA,NA,NA,NA,0.00608622677116832,NA,0.155239129253783,NA,NA,0.0222303188139351,NA,NA,0.45997164007907,NA,NA,NA,NA,NA,0.112959291132962,NA,NA,NA,0.365986671684206,NA,NA,0.626950251116153,NA,NA,NA,NA,NA,NA,NA,NA,0.586463229873442,NA,NA,NA,NA,NA,NA,0.957327318485677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HMDB0250631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158479220836334,NA,0.907435998767966,NA,0.0128636587529062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195988866431594,NA,NA,NA,NA,NA,0.246915365503038,NA,NA,NA,NA,NA,NA,0.00844996781684487,NA,0.662755015273857,0.0166755538672116,NA,NA,NA,0.537918268765979,0.000181490412826763,0.272105342233112,0.115224396138072,NA,NA,NA,NA,NA,0.0040743801180582,NA,NA,0.0847621835947869,NA,NA,NA,NA,0.119210227716046,NA,NA,NA,NA,0.0660297949585156,NA,NA,NA,NA,NA,NA,NA,0.365178392064897,0.100087875865409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038865402802021,0.184447378298841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335172897504766,NA,0.506160791354627,NA,NA,NA,NA,NA,0.0178198326118892,NA,NA,NA
"HMDB0240712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398574027996912,NA,NA,NA,NA,NA,0.132413817660988,NA,0.361137750483642,0.204635059416087,NA,NA,0.117043131501836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.370137584216374,0.115361677174193,NA,NA,NA,NA,NA,NA,NA,0.989380148851725,0.963920963340775,NA,NA,NA,NA,NA,NA,NA,0.227549477837661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0213520389438555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139477396201804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301447051671721,NA,NA,NA,NA,0.738419647092859,NA,NA,NA,0.0602879376653842,NA,NA,NA,NA,NA,0.0108093317502937,0.346789752288725,NA,NA,0.0304473651309271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14584283854948,NA
"HMDB0000826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00324475518149961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.983204248143312,NA,0.792931025647316,NA,NA,NA,NA,NA,0.698846505980349,0.269141986478389,NA,NA,NA,NA,NA,0.0371454697239709,NA,NA,NA,0.123871061664479,NA,NA,NA,NA,NA,NA,NA,NA,0.0252567666344611,0.0472357503476708,NA,NA,NA,NA,NA,NA,NA,0.509789487273752,NA,NA,0.661613778485261,NA,NA,NA,NA,NA,NA,0.333731826027452,NA,NA,NA,0.0785693233345238,NA,NA,0.477545274327232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657660782902454,NA,NA,NA,NA,NA,0.0740752392858671,NA,NA,NA,0.300706221928219,NA,NA,NA,0.859462839443725,NA,0.384384173639461,NA,0.450370745043076,NA,0.600620386912658,0.688799282585406,0.0497506660136855,0.416817273107624,NA,NA,0.519486984286963,NA,NA,0.44326803676865,NA,NA,NA,0.486152050563316,0.927078463018886,0.379269430733992,NA,0.100291056107771,NA,0.784212089329209,NA,NA,0.161115635293407,NA,NA,NA,0.659385319603815,NA
"HMDB0013988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0519432980712843,0.244703551019681,NA,NA,NA,NA,0.54264500828372,NA,NA,NA,0.00983058431413116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0780337643874644,NA,0.0883008953466165,NA,NA,NA,0.044372907604657,NA,NA,NA,NA,NA,NA,0.0574762135512784,NA,0.367079897735153,NA,NA,NA,NA,0.245684762933853,0.993596627859738,NA,0.127933476733202,NA,NA,NA,0.0303855541241094,NA,NA,NA,NA,0.020123114194466,0.00608622677116832,0.119210227716046,NA,NA,NA,NA,NA,NA,NA,0.0113395844931722,NA,NA,NA,NA,NA,NA,NA,0.178783627627431,0.329681181917208,NA,NA,NA,NA,NA,0.364235170513805,NA,NA,NA,NA,NA,NA,0.139206335495708,NA,NA,0.0513068259662992,NA,NA,NA,NA,NA,NA,0.00139519733353915,NA,NA,NA,NA,0.906789243056755,NA,0.450920335443951,0.453441209953207,0.22148660285085,0.24328625318837,0.0489761384436229,NA,NA,0.752933985016914,NA,NA
