"t1","t2","r1","r2","n1","n2","p","BH_p","Description","Ontology"
"s__Lancefieldella_parvula","GO:0003824",0.333671568301284,0.403112740369156,113,72,0.606697229920692,0.826701834190142,"catalytic activity","MF"
"s__Lautropia_mirabilis","GO:0003824",-0.323632418765162,-0.409613781606002,112,60,0.551117912462632,0.792020491010462,"catalytic activity","MF"
"s__Neisseria_sp._HMSC071A01","GO:0003824",-0.536566860858962,-0.454091213950369,121,71,0.468027985844946,0.736444399252094,"catalytic activity","MF"
"s__Neisseria_meningitidis","GO:0003824",-0.4606135986733,-0.365116845180136,135,79,0.420735397341885,0.703615253861067,"catalytic activity","MF"
"s__Solobacterium_moorei","GO:0003824",0.375737866621457,0.348744680315278,92,62,0.849450423292094,0.943958475066449,"catalytic activity","MF"
"s__Peptostreptococcus_stomatis","GO:0003824",0.0117647058823529,0.472294372294372,101,55,0.00377355985199588,0.177166837743467,"catalytic activity","MF"
"s__Streptococcus_sp._HPH0090","GO:0003824",0.307618437900128,0.182091237579042,143,81,0.343568181127387,0.649692703955809,"catalytic activity","MF"
"s__Streptococcus_anginosus","GO:0003824",0.304087292018327,0.276163889005499,144,83,0.824093390315822,0.932396219656574,"catalytic activity","MF"
"s__Neisseria_flavescens","GO:0003824",-0.403631186726659,-0.344154017030729,127,74,0.63840420581045,0.844086746299448,"catalytic activity","MF"
"s__Streptococcus_sp._SK140","GO:0003824",0.285654351641766,0.168224932249323,141,81,0.381306992066743,0.675136568383987,"catalytic activity","MF"
"s__Haemophilus_influenzae","GO:0003824",-0.493517464110366,-0.438911472448058,137,81,0.61936482792558,0.833586130280131,"catalytic activity","MF"
"s__Streptococcus_sp._HMSC056C01","GO:0003824",0.289886020482365,0.186833785004517,142,81,0.438819388732921,0.716839723124151,"catalytic activity","MF"
"s__Haemophilus_paraphrohaemolyticus","GO:0003824",-0.240797753260365,-0.438455126424007,118,60,0.170517074242058,0.50095090867261,"catalytic activity","MF"
"s__Actinomyces_sp._S6_Spd3","GO:0003824",0.224273026923984,0.462179487179487,98,64,0.10057817865738,0.421231701050946,"catalytic activity","MF"
"s__Actinomyces_sp._oral_taxon_181","GO:0003824",0.367595184770437,0.294334975369458,95,57,0.628242279095265,0.838447559966286,"catalytic activity","MF"
"s__Streptococcus_salivarius","GO:0000166",0.395862856243111,0.225473321858864,145,83,0.175649661118646,0.504733509479703,"nucleotide binding","MF"
"s__Streptococcus_parasanguinis","GO:0000166",0.451625728231775,0.373472986020738,145,83,0.496789017798509,0.756005614195932,"nucleotide binding","MF"
"s__Neisseria_mucosa","GO:0000166",-0.36494483543973,-0.283046067856194,137,78,0.523113711973103,0.77402428387176,"nucleotide binding","MF"
"s__Haemophilus_parainfluenzae","GO:0000166",-0.416900587675236,-0.206473590840326,143,82,0.095964530850207,0.414220406800827,"nucleotide binding","MF"
"s__Neisseria_sicca","GO:0000166",-0.425616517632124,-0.398575109101425,137,77,0.816356158489471,0.928982164674364,"nucleotide binding","MF"
"s__Streptococcus_infantis","GO:0000166",0.321011172735311,0.343541413038915,144,83,0.861861100922018,0.949724603358511,"nucleotide binding","MF"
"s__Schaalia_odontolytica","GO:0000166",0.299700329637399,0.272761368963901,141,80,0.832952726982434,0.936082326857669,"nucleotide binding","MF"
"s__Streptococcus_sp._263_SSPC","GO:0000166",0.307860566663384,0.287491429131159,143,82,0.869933240094129,0.952893368263841,"nucleotide binding","MF"
"s__Neisseria_subflava","GO:0000166",-0.411211405317565,-0.288705547652916,130,75,0.34168120413643,0.648623956459024,"nucleotide binding","MF"
"s__Haemophilus_haemolyticus","GO:0000166",-0.336933186476749,-0.177697238819778,137,82,0.228322616404012,0.555486027711458,"nucleotide binding","MF"
"s__Streptococcus_sp._oral_taxon_431","GO:0000166",0.273269833614661,0.325762982242559,144,83,0.685650199351951,0.868156100620005,"nucleotide binding","MF"
"s__Granulicatella_adiacens","GO:0000166",0.294336230146838,0.199765588373183,141,80,0.477535758132465,0.742943357919561,"nucleotide binding","MF"
"s__Lautropia_mirabilis","GO:0000166",-0.290677213243585,-0.483912197832731,112,60,0.16681158719124,0.497463491006163,"nucleotide binding","MF"
"s__Neisseria_sp._HMSC071A01","GO:0000166",-0.521900826446281,-0.392521797451375,121,71,0.279065314396987,0.599043390130442,"nucleotide binding","MF"
"s__Neisseria_meningitidis","GO:0000166",-0.497917276363282,-0.311416747809153,135,79,0.118873893380037,0.444080409867443,"nucleotide binding","MF"
"s__Streptococcus_sp._HPH0090","GO:0000166",0.380224235858039,0.372131887985547,143,81,0.941248209392303,0.978984582322726,"nucleotide binding","MF"
"s__Neisseria_flavescens","GO:0000166",-0.45102174728159,-0.326471677156609,127,74,0.321460527576946,0.632080483105387,"nucleotide binding","MF"
"s__Streptococcus_sp._HMSC074B11","GO:0000166",0.31973989450765,0.218946245687356,142,82,0.439055259947447,0.716986419452752,"nucleotide binding","MF"
"s__Streptococcus_sp._SK140","GO:0000166",0.337702812620403,0.333468834688347,141,81,0.96818813928672,0.989612862474439,"nucleotide binding","MF"
"s__Neisseria_sp._oral_taxon_014","GO:0000166",-0.338201909318917,-0.469862961407795,122,68,0.312654093865002,0.62635994477657,"nucleotide binding","MF"
"s__Streptococcus_sp._HMSC061D10","GO:0000166",0.240325152821407,0.396567299006323,142,82,0.219899157546152,0.547849981777226,"nucleotide binding","MF"
"s__Haemophilus_influenzae","GO:0000166",-0.446044206321056,-0.322854561878952,137,81,0.307625372668799,0.622844605530688,"nucleotide binding","MF"
"s__Streptococcus_sp._HMSC056C01","GO:0000166",0.384728546850213,0.301106594399277,142,81,0.50019307074541,0.758715483623459,"nucleotide binding","MF"
"s__Streptococcus_intermedius","GO:0000166",0.180941624507626,0.427389775905791,137,82,0.0553753501707852,0.354319557413586,"nucleotide binding","MF"
"s__Streptococcus_salivarius","GO:0016491",0.299122185482601,0.157655010285043,145,83,0.284884190442061,0.603352872586239,"oxidoreductase activity","MF"
"s__Streptococcus_parasanguinis","GO:0016491",0.271028184537868,0.0151546954367995,145,83,0.0609349180641215,0.365756935946337,"oxidoreductase activity","MF"
"s__Haemophilus_parainfluenzae","GO:0016491",-0.304113726648938,-0.368073921703072,143,82,0.614137860529045,0.830346648143894,"oxidoreductase activity","MF"
"s__Haemophilus_haemolyticus","GO:0016491",-0.349146862807325,-0.22210250214952,137,82,0.328196203705567,0.637221750326475,"oxidoreductase activity","MF"
"s__Neisseria_sp._HMSC071A01","GO:0016491",-0.375701124508874,-0.198088531187123,121,71,0.202235692829227,0.531681247799694,"oxidoreductase activity","MF"
"s__Streptococcus_sp._HPH0090","GO:0016491",0.280873469253751,0.0231481481481481,143,81,0.0610742717182281,0.365965038679381,"oxidoreductase activity","MF"
"s__Haemophilus_influenzae","GO:0016491",-0.428687438161555,-0.33696928635953,137,81,0.447635234161987,0.722632238159996,"oxidoreductase activity","MF"
"s__Streptococcus_mitis","GO:0005975",0.319788222327193,0.289765333109441,145,83,0.809181753930643,0.926554802430013,"carbohydrate metabolic process","BP"
"s__Streptococcus_salivarius","GO:0005975",0.30366084081247,0.136371269048319,145,83,0.207776748507937,0.537176014677373,"carbohydrate metabolic process","BP"
"s__Streptococcus_parasanguinis","GO:0005975",0.366190363722248,0.299462658998363,145,83,0.588442012333213,0.814970946617198,"carbohydrate metabolic process","BP"
"s__Neisseria_mucosa","GO:0005975",-0.416469094778502,-0.329581810594469,137,78,0.480828796603796,0.744871803140725,"carbohydrate metabolic process","BP"
"s__Haemophilus_parainfluenzae","GO:0005975",-0.449493581535835,-0.230374070808981,143,82,0.0764287850969385,0.388564823587169,"carbohydrate metabolic process","BP"
"s__Neisseria_sicca","GO:0005975",-0.459770007653966,-0.450391713549608,137,77,0.92792526848594,0.97345947771381,"carbohydrate metabolic process","BP"
"s__Schaalia_odontolytica","GO:0005975",0.307067939552207,0.239779653070792,141,80,0.606898143692132,0.826780313689719,"carbohydrate metabolic process","BP"
"s__Streptococcus_pseudopneumoniae","GO:0005975",0.205586367655333,0.407035808740187,144,83,0.113168098135034,0.437473368726019,"carbohydrate metabolic process","BP"
"s__Neisseria_subflava","GO:0005975",-0.420388097611602,-0.368534850640114,130,75,0.672812832041536,0.862471651696257,"carbohydrate metabolic process","BP"
"s__Streptococcus_sp._oral_taxon_431","GO:0005975",0.210481472550438,0.358654128709962,144,83,0.252367976650334,0.577533992495062,"carbohydrate metabolic process","BP"
"s__Lautropia_mirabilis","GO:0005975",-0.190974476372706,-0.474854126146152,112,60,0.0504038632552266,0.344108915731543,"carbohydrate metabolic process","BP"
"s__Neisseria_sp._HMSC071A01","GO:0005975",-0.418324075328546,-0.44728370221328,121,71,0.822325868905527,0.932072723455356,"carbohydrate metabolic process","BP"
"s__Neisseria_meningitidis","GO:0005975",-0.470866256950541,-0.318670886075949,135,79,0.207990746526397,0.537409930957821,"carbohydrate metabolic process","BP"
"s__Streptococcus_sp._HPH0090","GO:0005975",0.306768935290062,0.363053297199639,143,81,0.659597755488893,0.856003169393559,"carbohydrate metabolic process","BP"
"s__Streptococcus_anginosus","GO:0005975",0.334374246443212,0.322320641450821,144,83,0.918589353057584,0.970372435442316,"carbohydrate metabolic process","BP"
"s__Veillonella_sp._oral_taxon_158","GO:0005975",-0.291972622509895,-0.0193768257059396,140,79,0.0499303568340814,0.343185214573007,"carbohydrate metabolic process","BP"
"s__Porphyromonas_bobii","GO:0005975",-0.32280722189866,-0.141776123535021,101,58,0.255273885503546,0.579532733897603,"carbohydrate metabolic process","BP"
"s__Neisseria_flavescens","GO:0005975",-0.43188156167979,-0.364916697519437,127,74,0.588821912334579,0.815142633337187,"carbohydrate metabolic process","BP"
"s__Fusobacterium_pseudoperiodonticum","GO:0005975",-0.305048961733454,-0.243663594470046,120,63,0.672626723967372,0.862345708504344,"carbohydrate metabolic process","BP"
"s__Streptococcus_sp._SK140","GO:0005975",0.307170683676527,0.407791327913279,141,81,0.420596670356239,0.703423205648044,"carbohydrate metabolic process","BP"
"s__Neisseria_sp._oral_taxon_014","GO:0005975",-0.265933296103046,-0.406687788678093,122,68,0.308037861414102,0.623294037200264,"carbohydrate metabolic process","BP"
"s__Streptococcus_sp._HMSC061D10","GO:0005975",0.184565509408182,0.453510519040933,142,82,0.0330859137354803,0.305189323754636,"carbohydrate metabolic process","BP"
"s__Haemophilus_influenzae","GO:0005975",-0.306490003173596,-0.321273712737127,137,81,0.913230088227458,0.969012582470501,"carbohydrate metabolic process","BP"
"s__Streptococcus_sp._HMSC056C01","GO:0005975",0.347833467102271,0.428613369467028,142,81,0.507432325279348,0.763793686799473,"carbohydrate metabolic process","BP"
"s__Streptococcus_salivarius","GO:0003723",0.382136671390332,0.239011796314177,145,83,0.255482299345443,0.579603690902732,"RNA binding","MF"
"s__Streptococcus_parasanguinis","GO:0003723",0.487084711069123,0.403845346542966,145,83,0.453591044900156,0.72592091570103,"RNA binding","MF"
"s__Streptococcus_oralis","GO:0003723",0.307093371122658,0.103501112463792,145,83,0.127545879962452,0.453709876626134,"RNA binding","MF"
"s__Neisseria_mucosa","GO:0003723",-0.384397110161107,-0.167313698959269,137,78,0.101758658585716,0.421781491974372,"RNA binding","MF"
"s__Haemophilus_parainfluenzae","GO:0003723",-0.499729144095341,-0.0617646738716383,143,82,0.000556879315394224,0.0916050918535359,"RNA binding","MF"
"s__Neisseria_sicca","GO:0003723",-0.411260664214908,-0.316157526683842,137,77,0.446217610827345,0.721757720875146,"RNA binding","MF"
"s__Streptococcus_infantis","GO:0003723",0.307832971626075,0.324230720792578,144,83,0.901537888080651,0.964800758353359,"RNA binding","MF"
"s__Streptococcus_pseudopneumoniae","GO:0003723",0.236263162125231,0.382288736828849,144,83,0.251760392467772,0.577056865147771,"RNA binding","MF"
"s__Streptococcus_sp._263_SSPC","GO:0003723",0.289261794543485,0.319249899326302,143,82,0.819559383498576,0.930728403545032,"RNA binding","MF"
"s__Neisseria_subflava","GO:0003723",-0.358773163637357,-0.24850640113798,130,75,0.408451548441065,0.694993114351179,"RNA binding","MF"
"s__Haemophilus_haemolyticus","GO:0003723",-0.283705452984113,-0.110262186959219,137,82,0.202868475619413,0.532062195120124,"RNA binding","MF"
"s__Streptococcus_gordonii","GO:0003723",0.325921114785073,0.313441920994081,145,83,0.916368915872846,0.96941218345548,"RNA binding","MF"
"s__Granulicatella_adiacens","GO:0003723",0.28692581018023,0.186638537271449,141,80,0.453956306436608,0.726114863182199,"RNA binding","MF"
"s__Veillonella_rogosae","GO:0003723",-0.277809553599357,0.0609592842916381,139,82,0.014746420457097,0.23821743864505,"RNA binding","MF"
"s__Neisseria_sp._HMSC071A01","GO:0003723",-0.464069909226392,-0.318745808182428,121,71,0.256999704034661,0.580397025494041,"RNA binding","MF"
"s__Neisseria_meningitidis","GO:0003723",-0.450019510291679,-0.183836416747809,135,79,0.0383156790618486,0.316733624361631,"RNA binding","MF"
"s__Streptococcus_sp._HPH0090","GO:0003723",0.396024163629797,0.361991869918699,143,81,0.773756251344149,0.910151944229731,"RNA binding","MF"
"s__Streptococcus_anginosus","GO:0003723",0.36954826782413,0.297741488602494,144,83,0.560952492085365,0.79785750794385,"RNA binding","MF"
"s__Veillonella_sp._oral_taxon_158","GO:0003723",-0.286623953117142,0.0478578383641675,140,79,0.0169762774901563,0.249683561787039,"RNA binding","MF"
"s__Neisseria_flavescens","GO:0003723",-0.375275356205474,-0.266553128470937,127,74,0.413369530876366,0.698597591497137,"RNA binding","MF"
"s__Streptococcus_sp._HMSC074B11","GO:0003723",0.357862994063174,0.20118414035546,142,82,0.226410091144663,0.553516376700553,"RNA binding","MF"
"s__Streptococcus_sp._SK140","GO:0003723",0.435545186009675,0.33780487804878,141,81,0.414216071088565,0.699466204806032,"RNA binding","MF"
"s__Streptococcus_sp._HMSC061D10","GO:0003723",0.276264640364131,0.343433354012255,142,82,0.603367273568076,0.824499397477154,"RNA binding","MF"
"s__Veillonella_sp._S13053_19","GO:0003723",-0.286667016751562,0.10481923140151,138,78,0.00566756859004111,0.188080556871224,"RNA binding","MF"
"s__Haemophilus_influenzae","GO:0003723",-0.430983627979913,-0.244670280036134,137,81,0.137877798998648,0.466002271753349,"RNA binding","MF"
"s__Streptococcus_sp._HMSC056C01","GO:0003723",0.451029042878009,0.310162601626016,142,81,0.241770188146464,0.567056567140648,"RNA binding","MF"
"s__Haemophilus_paraphrohaemolyticus","GO:0003723",-0.177515073826141,-0.416171158655182,118,60,0.107302949762828,0.427527320191924,"RNA binding","MF"
"s__Streptococcus_sp._Marseille_Q6470","GO:0003723",0.291778006166495,0.166104078762307,139,80,0.351608125491462,0.654472549155832,"RNA binding","MF"
"s__Streptococcus_intermedius","GO:0003723",0.176983964007691,0.377629760233345,137,82,0.126511739353304,0.452462680797647,"RNA binding","MF"
"s__Streptococcus_mitis","GO:0005737",0.336344670130688,0.331577179799337,145,83,0.964510955933124,0.988073154067446,"cytoplasm","CC"
"s__Streptococcus_salivarius","GO:0005737",0.342906628877342,0.186914907014819,145,83,0.228916344741113,0.555840663847101,"cytoplasm","CC"
"s__Streptococcus_parasanguinis","GO:0005737",0.410954967721619,0.280865622769825,145,83,0.28835594484157,0.606233364284692,"cytoplasm","CC"
"s__Streptococcus_oralis","GO:0005737",0.366576129743348,0.159523109861047,145,83,0.110243217763216,0.432871864140633,"cytoplasm","CC"
"s__Neisseria_mucosa","GO:0005737",-0.397973565814774,-0.220248106324056,137,78,0.171285735489718,0.501481594885374,"cytoplasm","CC"
"s__Haemophilus_parainfluenzae","GO:0005737",-0.42382793263075,-0.165246351258693,143,82,0.0427576607965812,0.327970473009165,"cytoplasm","CC"
"s__Neisseria_sicca","GO:0005737",-0.396200085873766,-0.38592985961407,137,77,0.927342424108461,0.973288101153934,"cytoplasm","CC"
"s__Streptococcus_infantis","GO:0005737",0.330049835222249,0.410268250703161,144,83,0.512374950171831,0.7670879672342,"cytoplasm","CC"
"s__Streptococcus_pseudopneumoniae","GO:0005737",0.287991319025802,0.424331472230385,144,83,0.26811234793892,0.590866558271201,"cytoplasm","CC"
"s__Streptococcus_sp._263_SSPC","GO:0005737",0.296521553563807,0.27871921289494,143,82,0.886500146590519,0.95906958211257,"cytoplasm","CC"
"s__Streptococcus_cristatus","GO:0005737",0.32290008841733,0.30960077242769,144,83,0.911619269742375,0.968452576879973,"cytoplasm","CC"
"s__Neisseria_subflava","GO:0005737",-0.364546832539021,-0.252147937411095,130,75,0.397927148489172,0.687496966750339,"cytoplasm","CC"
"s__Streptococcus_sp._oral_taxon_431","GO:0005737",0.314801864801865,0.380924394441879,144,83,0.596772600862854,0.820314957594666,"cytoplasm","CC"
"s__Streptococcus_gordonii","GO:0005737",0.339678790741615,0.316380504596784,145,83,0.847636604196901,0.94340262362329,"cytoplasm","CC"
"s__Granulicatella_adiacens","GO:0005737",0.321533456055482,0.170253164556962,141,80,0.256636955167115,0.580397025494041,"cytoplasm","CC"
